cik,company_name,taxonomy,concept,unit,value,start_date,end_date,accn,fy,fp,form,filed_date,frame
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,55888000000.0,,2018-09-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,55888000000.0,,2018-09-29,0000320193-19-000119,2019,FY,10-K,2019-10-31,CY2018Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,44293000000.0,,2018-12-29,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,CY2018Q4I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,30443000000.0,,2019-03-30,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,CY2019Q1I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,29115000000.0,,2019-06-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,CY2019Q2I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,46236000000.0,,2019-09-28,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,46236000000.0,,2019-09-28,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,46236000000.0,,2019-09-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,46236000000.0,,2019-09-28,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,46236000000.0,,2019-09-28,0000320193-20-000096,2020,FY,10-K,2020-10-30,CY2019Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,45111000000.0,,2019-12-28,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,CY2019Q4I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,32421000000.0,,2020-03-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,CY2020Q1I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,35325000000.0,,2020-06-27,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,CY2020Q2I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,42296000000.0,,2020-09-26,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,42296000000.0,,2020-09-26,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,42296000000.0,,2020-09-26,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,42296000000.0,,2020-09-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,42296000000.0,,2020-09-26,0000320193-21-000105,2021,FY,10-K,2021-10-29,CY2020Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,63846000000.0,,2020-12-26,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,CY2020Q4I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,40127000000.0,,2021-03-27,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,CY2021Q1I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,40409000000.0,,2021-06-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,CY2021Q2I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,54763000000.0,,2021-09-25,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,54763000000.0,,2021-09-25,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,54763000000.0,,2021-09-25,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,54763000000.0,,2021-09-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,54763000000.0,,2021-09-25,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2021Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,74362000000.0,,2021-12-25,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,CY2021Q4I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,52682000000.0,,2022-03-26,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,CY2022Q1I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,48343000000.0,,2022-06-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,CY2022Q2I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,64115000000.0,,2022-09-24,0000320193-22-000108,2022,FY,10-K,2022-10-28,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,64115000000.0,,2022-09-24,0000320193-23-000006,2023,Q1,10-Q,2023-02-03,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,64115000000.0,,2022-09-24,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,64115000000.0,,2022-09-24,0000320193-23-000077,2023,Q3,10-Q,2023-08-04,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,64115000000.0,,2022-09-24,0000320193-23-000106,2023,FY,10-K,2023-11-03,CY2022Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,57918000000.0,,2022-12-31,0000320193-23-000006,2023,Q1,10-Q,2023-02-03,CY2022Q4I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,42945000000.0,,2023-04-01,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,CY2023Q1I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,46699000000.0,,2023-07-01,0000320193-23-000077,2023,Q3,10-Q,2023-08-04,CY2023Q2I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,62611000000.0,,2023-09-30,0000320193-23-000106,2023,FY,10-K,2023-11-03,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,62611000000.0,,2023-09-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,62611000000.0,,2023-09-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,62611000000.0,,2023-09-30,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,62611000000.0,,2023-09-30,0000320193-24-000123,2024,FY,10-K,2024-11-01,CY2023Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,58146000000.0,,2023-12-30,0000320193-24-000006,2024,Q1,10-Q,2024-02-02,CY2023Q4I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,45753000000.0,,2024-03-30,0000320193-24-000069,2024,Q2,10-Q,2024-05-03,CY2024Q1I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,47574000000.0,,2024-06-29,0000320193-24-000081,2024,Q3,10-Q,2024-08-02,CY2024Q2I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,68960000000.0,,2024-09-28,0000320193-24-000123,2024,FY,10-K,2024-11-01,
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,68960000000.0,,2024-09-28,0000320193-25-000008,2025,Q1,10-Q,2025-01-31,CY2024Q3I
320193,Apple Inc.,us-gaap,AccountsPayableCurrent,USD,61910000000.0,,2024-12-28,0000320193-25-000008,2025,Q1,10-Q,2025-01-31,CY2024Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,2422000000.0,,2008-09-27,0001193125-09-153165,2009,Q3,10-Q,2009-07-22,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,2422000000.0,,2008-09-27,0001193125-09-214859,2009,FY,10-K,2009-10-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,2422000000.0,,2008-09-27,0001193125-10-012091,2009,FY,10-K/A,2010-01-25,CY2008Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,2686000000.0,,2009-06-27,0001193125-09-153165,2009,Q3,10-Q,2009-07-22,CY2009Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3361000000.0,,2009-09-26,0001193125-09-214859,2009,FY,10-K,2009-10-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3361000000.0,,2009-09-26,0001193125-10-012085,2010,Q1,10-Q,2010-01-25,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3361000000.0,,2009-09-26,0001193125-10-012091,2009,FY,10-K/A,2010-01-25,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3361000000.0,,2009-09-26,0001193125-10-088957,2010,Q2,10-Q,2010-04-21,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3361000000.0,,2009-09-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3361000000.0,,2009-09-26,0001193125-10-238044,2010,FY,10-K,2010-10-27,CY2009Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3090000000.0,,2009-12-26,0001193125-10-012085,2010,Q1,10-Q,2010-01-25,CY2009Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,2886000000.0,,2010-03-27,0001193125-10-088957,2010,Q2,10-Q,2010-04-21,CY2010Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,3447000000.0,,2010-06-26,0001193125-10-162840,2010,Q3,10-Q,2010-07-21,CY2010Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5510000000.0,,2010-09-25,0001193125-10-238044,2010,FY,10-K,2010-10-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5510000000.0,,2010-09-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5510000000.0,,2010-09-25,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5510000000.0,,2010-09-25,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5510000000.0,,2010-09-25,0001193125-11-282113,2011,FY,10-K,2011-10-26,CY2010Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,6027000000.0,,2010-12-25,0001193125-11-010144,2011,Q1,10-Q,2011-01-19,CY2010Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5798000000.0,,2011-03-26,0001193125-11-104388,2011,Q2,10-Q,2011-04-21,CY2011Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,6102000000.0,,2011-06-25,0001193125-11-192493,2011,Q3,10-Q,2011-07-20,CY2011Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5369000000.0,,2011-09-24,0001193125-11-282113,2011,FY,10-K,2011-10-26,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5369000000.0,,2011-09-24,0001193125-12-023398,2012,Q1,10-Q,2012-01-25,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5369000000.0,,2011-09-24,0001193125-12-182321,2012,Q2,10-Q,2012-04-25,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5369000000.0,,2011-09-24,0001193125-12-314552,2012,Q3,10-Q,2012-07-25,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5369000000.0,,2011-09-24,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,5369000000.0,,2011-09-24,0001193125-13-170623,2012,FY,8-K,2013-04-24,CY2011Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,8930000000.0,,2011-12-31,0001193125-12-023398,2012,Q1,10-Q,2012-01-25,CY2011Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,7042000000.0,,2012-03-31,0001193125-12-182321,2012,Q2,10-Q,2012-04-25,CY2012Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,7657000000.0,,2012-06-30,0001193125-12-314552,2012,Q3,10-Q,2012-07-25,CY2012Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10930000000.0,,2012-09-29,0001193125-12-444068,2012,FY,10-K,2012-10-31,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10930000000.0,,2012-09-29,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10930000000.0,,2012-09-29,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10930000000.0,,2012-09-29,0001193125-13-170623,2012,FY,8-K,2013-04-24,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10930000000.0,,2012-09-29,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10930000000.0,,2012-09-29,0001193125-13-416534,2013,FY,10-K,2013-10-30,CY2012Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,11598000000.0,,2012-12-29,0001193125-13-022339,2013,Q1,10-Q,2013-01-24,CY2012Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,7084000000.0,,2013-03-30,0001193125-13-168288,2013,Q2,10-Q,2013-04-24,CY2013Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,8839000000.0,,2013-06-29,0001193125-13-300670,2013,Q3,10-Q,2013-07-24,CY2013Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,13102000000.0,,2013-09-28,0001193125-13-416534,2013,FY,10-K,2013-10-30,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,13102000000.0,,2013-09-28,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,13102000000.0,,2013-09-28,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,13102000000.0,,2013-09-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,13102000000.0,,2013-09-28,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,13102000000.0,,2013-09-28,0001193125-15-023732,2014,FY,8-K,2015-01-28,CY2013Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,14200000000.0,,2013-12-28,0001193125-14-024487,2014,Q1,10-Q,2014-01-28,CY2013Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,9700000000.0,,2014-03-29,0001193125-14-157311,2014,Q2,10-Q,2014-04-24,CY2014Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10788000000.0,,2014-06-28,0001193125-14-277160,2014,Q3,10-Q,2014-07-23,CY2014Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17460000000.0,,2014-09-27,0001193125-14-383437,2014,FY,10-K,2014-10-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17460000000.0,,2014-09-27,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17460000000.0,,2014-09-27,0001193125-15-023732,2014,FY,8-K,2015-01-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17460000000.0,,2014-09-27,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17460000000.0,,2014-09-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17460000000.0,,2014-09-27,0001193125-15-356351,2015,FY,10-K,2015-10-28,CY2014Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16709000000.0,,2014-12-27,0001193125-15-023697,2015,Q1,10-Q,2015-01-28,CY2014Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10905000000.0,,2015-03-28,0001193125-15-153166,2015,Q2,10-Q,2015-04-28,CY2015Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,10370000000.0,,2015-06-27,0001193125-15-259935,2015,Q3,10-Q,2015-07-22,CY2015Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16849000000.0,,2015-09-26,0001193125-15-356351,2015,FY,10-K,2015-10-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16849000000.0,,2015-09-26,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16849000000.0,,2015-09-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16849000000.0,,2015-09-26,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16849000000.0,,2015-09-26,0001628280-16-020309,2016,FY,10-K,2016-10-26,CY2015Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,12953000000.0,,2015-12-26,0001193125-16-439878,2016,Q1,10-Q,2016-01-27,CY2015Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,12229000000.0,,2016-03-26,0001193125-16-559625,2016,Q2,10-Q,2016-04-27,CY2016Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,11714000000.0,,2016-06-25,0001628280-16-017809,2016,Q3,10-Q,2016-07-27,CY2016Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15754000000.0,,2016-09-24,0001628280-16-020309,2016,FY,10-K,2016-10-26,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15754000000.0,,2016-09-24,0001628280-17-000717,2017,Q1,10-Q,2017-02-01,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15754000000.0,,2016-09-24,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15754000000.0,,2016-09-24,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15754000000.0,,2016-09-24,0000320193-17-000070,2017,FY,10-K,2017-11-03,CY2016Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,14057000000.0,,2016-12-31,0001628280-17-000717,2017,Q1,10-Q,2017-02-01,CY2016Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,11579000000.0,,2017-04-01,0001628280-17-004790,2017,Q2,10-Q,2017-05-03,CY2017Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,12399000000.0,,2017-07-01,0000320193-17-000009,2017,Q3,10-Q,2017-08-02,CY2017Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17874000000.0,,2017-09-30,0000320193-17-000070,2017,FY,10-K,2017-11-03,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17874000000.0,,2017-09-30,0000320193-18-000007,2018,Q1,10-Q,2018-02-02,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17874000000.0,,2017-09-30,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17874000000.0,,2017-09-30,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17874000000.0,,2017-09-30,0000320193-18-000145,2018,FY,10-K,2018-11-05,CY2017Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23440000000.0,,2017-12-30,0000320193-18-000007,2018,Q1,10-Q,2018-02-02,CY2017Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,14324000000.0,,2018-03-31,0000320193-18-000070,2018,Q2,10-Q,2018-05-02,CY2018Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,14104000000.0,,2018-06-30,0000320193-18-000100,2018,Q3,10-Q,2018-08-01,CY2018Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23186000000.0,,2018-09-29,0000320193-18-000145,2018,FY,10-K,2018-11-05,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23186000000.0,,2018-09-29,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23186000000.0,,2018-09-29,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23186000000.0,,2018-09-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23186000000.0,,2018-09-29,0000320193-19-000119,2019,FY,10-K,2019-10-31,CY2018Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,18077000000.0,,2018-12-29,0000320193-19-000010,2019,Q1,10-Q,2019-01-30,CY2018Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15085000000.0,,2019-03-30,0000320193-19-000066,2019,Q2,10-Q,2019-05-01,CY2019Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,14148000000.0,,2019-06-29,0000320193-19-000076,2019,Q3,10-Q,2019-07-31,CY2019Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,22926000000.0,,2019-09-28,0000320193-19-000119,2019,FY,10-K,2019-10-31,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,22926000000.0,,2019-09-28,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,22926000000.0,,2019-09-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,22926000000.0,,2019-09-28,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,22926000000.0,,2019-09-28,0000320193-20-000096,2020,FY,10-K,2020-10-30,CY2019Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,20970000000.0,,2019-12-28,0000320193-20-000010,2020,Q1,10-Q,2020-01-29,CY2019Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,15722000000.0,,2020-03-28,0000320193-20-000052,2020,Q2,10-Q,2020-05-01,CY2020Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17882000000.0,,2020-06-27,0000320193-20-000062,2020,Q3,10-Q,2020-07-31,CY2020Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16120000000.0,,2020-09-26,0000320193-20-000096,2020,FY,10-K,2020-10-30,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16120000000.0,,2020-09-26,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16120000000.0,,2020-09-26,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16120000000.0,,2020-09-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,16120000000.0,,2020-09-26,0000320193-21-000105,2021,FY,10-K,2021-10-29,CY2020Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,27101000000.0,,2020-12-26,0000320193-21-000010,2021,Q1,10-Q,2021-01-28,CY2020Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,18503000000.0,,2021-03-27,0000320193-21-000056,2021,Q2,10-Q,2021-04-29,CY2021Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17475000000.0,,2021-06-26,0000320193-21-000065,2021,Q3,10-Q,2021-07-28,CY2021Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,26278000000.0,,2021-09-25,0000320193-21-000105,2021,FY,10-K,2021-10-29,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,26278000000.0,,2021-09-25,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,26278000000.0,,2021-09-25,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,26278000000.0,,2021-09-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,26278000000.0,,2021-09-25,0000320193-22-000108,2022,FY,10-K,2022-10-28,CY2021Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,30213000000.0,,2021-12-25,0000320193-22-000007,2022,Q1,10-Q,2022-01-28,CY2021Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,20815000000.0,,2022-03-26,0000320193-22-000059,2022,Q2,10-Q,2022-04-29,CY2022Q1I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,21803000000.0,,2022-06-25,0000320193-22-000070,2022,Q3,10-Q,2022-07-29,CY2022Q2I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,28184000000.0,,2022-09-24,0000320193-22-000108,2022,FY,10-K,2022-10-28,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,28184000000.0,,2022-09-24,0000320193-23-000006,2023,Q1,10-Q,2023-02-03,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,28184000000.0,,2022-09-24,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,28184000000.0,,2022-09-24,0000320193-23-000077,2023,Q3,10-Q,2023-08-04,
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,28184000000.0,,2022-09-24,0000320193-23-000106,2023,FY,10-K,2023-11-03,CY2022Q3I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,23752000000.0,,2022-12-31,0000320193-23-000006,2023,Q1,10-Q,2023-02-03,CY2022Q4I
320193,Apple Inc.,us-gaap,AccountsReceivableNetCurrent,USD,17936000000.0,,2023-04-01,0000320193-23-000064,2023,Q2,10-Q,2023-05-05,CY2023Q1I
